_id,movie,user,rating,review_text,is_deleted,created_at,__v,likes[0],likes[1],likes[2],likes[3],comments[0],comments[1],comments[2],comments[3],comments[4],comments[5],comments[6],comments[7],comments[8],comments[9],comments[10],comments[11]
67a5a5179bce55e0bbf1b750,67a4e81d9bce55e0bbef6ac7,67977895dee8c7cd3de1d9bb,5,Nice Movie,false,2025-02-07T06:15:51.309Z,4,67977880dee8c7cd3de1d9b9,,,,67a5a5259bce55e0bbf1b768,67a5a7099bce55e0bbf1d533,67a5dd989bce55e0bbf32260,,,,,,,,,
67a5a7329bce55e0bbf1e8c7,67a4e50a9bce55e0bbef5e9b,67977880dee8c7cd3de1d9b9,5,Awesome Movie,false,2025-02-07T06:24:50.629Z,10,67977895dee8c7cd3de1d9bb,,,,67a5a7469bce55e0bbf1e8e6,67a5a7759bce55e0bbf1fc8d,67a5e2949bce55e0bbf33ff9,,,,,,,,,
67a5ca269bce55e0bbf27b46,67a36ae438754c114755adf6,6794ea3adee8c7cd3ddde621,4,Good movie,false,2025-02-07T08:53:58.484Z,0,,,,,,,,,,,,,,,,
67ade34c5467acc8aeec1274,67ab59236a89d0f069e90f65,67977895dee8c7cd3de1d9bb,5,Wow,false,2025-02-13T12:19:24.327Z,5,67977895dee8c7cd3de1d9bb,,,,,,,,,,,,,,,
67b081f1cb9d95b67b16d15a,67af4f25cb9d95b67b0f07c6,67977895dee8c7cd3de1d9bb,3,Ok Movie,false,2025-02-15T12:00:49.185Z,21,67977895dee8c7cd3de1d9bb,67978394dee8c7cd3de2331b,,,67b5e9cf547527513e91f111,,,,,,,,,,,
67b2c951cb9d95b67b1d0c03,67b09326cb9d95b67b1b9afd,67977895dee8c7cd3de1d9bb,4,Awesome Movie this is ,false,2025-02-17T05:29:53.258Z,20,67978394dee8c7cd3de2331b,,,,67b2c968cb9d95b67b1d0c23,67b2e296cb9d95b67b21fa3f,67b2f0b9cb9d95b67b254b57,67b32304cb9d95b67b3493dd,67b82434e31cabd7a2d7e6d2,,,,,,,
67b53e32cb9d95b67b51e6d8,67af4f25cb9d95b67b0f07c6,67978394dee8c7cd3de2331b,4,"“Chhaava” is a grand and intense historical drama that brings the story of Chhatrapati Sambhaji Maharaj to life with power and emotion. Vicky Kaushal delivers a commanding performance, perfectly capturing Sambhaji’s strength, resilience, and unwavering spirit. His portrayal makes you feel the weight of history, the burden of leadership, and the fire of rebellion. Akshaye Khanna as Aurangzeb adds a menacing presence, making their clashes all the more gripping. The film’s cinematography and production design are stunning, transporting you to the Maratha empire with remarkable detail. The battle sequences are brutal yet beautifully choreographed, keeping the tension high and the stakes real.\n\nWhile the film excels in action and spectacle, it sometimes prioritizes intensity over deeper character moments. There are scenes where I wished for a stronger emotional connection beyond the battlefield, but the film’s passion for its subject is undeniable. It’s a powerful tribute to a fearless warrior, and despite its few shortcomings, it remains a captivating watch. A solid 4 out of 5 stars for its performances, scale, and historical depth.",false,2025-02-19T02:13:06.334Z,1,67978394dee8c7cd3de2331b,,,,,,,,,,,,,,,
67b7fd82e31cabd7a2c9b751,67926e67dee8c7cd3ddb7ca8,67978394dee8c7cd3de2331b,3,good time pass film!,false,2025-02-21T04:13:54.449Z,0,,,,,,,,,,,,,,,,
67bc066de31cabd7a2f18011,67b96a5ee31cabd7a2ec965c,67b9e3a0e31cabd7a2ee7342,5,The greatest love story ever ! ,false,2025-02-24T05:41:01.400Z,2,67978394dee8c7cd3de2331b,,,,67bc090ce31cabd7a2f19aa3,,,,,,,,,,,
67bc0d47e31cabd7a2f27899,67925f1cdee8c7cd3ddb4e2a,67bc0d0de31cabd7a2f25e2a,5,Good movie ,false,2025-02-24T06:10:15.256Z,2,67978394dee8c7cd3de2331b,,,,67c812e19d1b7a54e60d69ba,,,,,,,,,,,
67bc57e5e31cabd7a2f9558c,67b9787be31cabd7a2ee15fd,67bc4945e31cabd7a2f56cf8,5,Nice Movies,false,2025-02-24T11:28:37.834Z,1,67978394dee8c7cd3de2331b,,,,,,,,,,,,,,,
67bca50ae31cabd7a2129f4c,677cfd05015ec47cd3643456,67978394dee8c7cd3de2331b,5,"The best movie in my entire life, it’s a mind blowing movie!. All action lovers should watch this movie ",false,2025-02-24T16:57:46.694Z,3,67b9e3a0e31cabd7a2ee7342,67cfb9de9d1b7a54e6159668,,,67bec99ae31cabd7a22f75c5,,,,,,,,,,,
67bef4b4e31cabd7a23545a4,67af4f25cb9d95b67b0f07c6,67bedf9ee31cabd7a2332122,3,"Chhava is a recently released movie that brings to life the bravery and legacy of Sambhaji Maharaj, who carried forward the Maratha Empire’s vision after Chhatrapati Shivaji Maharaj. While the film showcases his remarkable courage in battling Aurangzeb, it also highlights his unwavering spirit during over 40 days of brutal torture, where he refused to surrender or accept any of Aurangzeb’s terms.\n\nIf you enjoy movies based on real historical figures, Chhava is worth watching. However, if you expect a grand cinematic experience like Baahubali, where every character is given a larger-than-life presence, you might be disappointed. While Sambhaji Maharaj’s character is portrayed well, the film could have elevated the supporting characters with the same depth and impact, making them equally memorable.",false,2025-02-26T11:02:12.536Z,20,67978394dee8c7cd3de2331b,67977895dee8c7cd3de1d9bb,,,67bef6c6e31cabd7a2359551,6801089643ce02c8f43bf91e,,,,,,,,,,
67c04d66e31cabd7a23e663a,67879bda8aa424880ac98898,67977895dee8c7cd3de1d9bb,3,Ok Movie,false,2025-02-27T11:32:54.304Z,2,,,,,67c04d73e31cabd7a23e6653,67c73afedf382a0ee43eeffa,,,,,,,,,,
67c0583ae31cabd7a23e8a13,67925f1cdee8c7cd3ddb4e2a,67be931ae31cabd7a22964ff,5,Nice Movie ,false,2025-02-27T12:19:06.885Z,3,67978394dee8c7cd3de2331b,,,,,,,,,,,,,,,
67c06b3dd0bb37f71f538dad,67aa06e69bce55e0bbfae426,67bc4945e31cabd7a2f56cf8,5,What a movie,false,2025-02-27T13:40:13.072Z,1,67978394dee8c7cd3de2331b,,,,,,,,,,,,,,,
67c14b7ed0bb37f71f58c3b8,6798e330dee8c7cd3de536da,67977895dee8c7cd3de1d9bb,5,What a mvies,false,2025-02-28T05:37:02.944Z,58,67977895dee8c7cd3de1d9bb,67978394dee8c7cd3de2331b,,,67c14da7d0bb37f71f58c3d1,67c5bf5a60b8a2fb696da9b5,,,,,,,,,,
67c196cf8d6803bcd613aebd,677cd2f2015ec47cd3637299,679dd040dee8c7cd3df3d90a,4,If you are a tennis lover you will love this movie. If you arnt then you could still give it a go. Mixed feels on this one ,false,2025-02-28T10:58:23.426Z,0,,,,,,,,,,,,,,,,
67c196fa8d6803bcd613cd89,67b971f0e31cabd7a2ed5e8f,679dd040dee8c7cd3df3d90a,5,Timeless movie. Can watch it anytime over and over again ,false,2025-02-28T10:59:06.184Z,0,,,,,,,,,,,,,,,,
67c2c27759646841f2c70496,67af4f25cb9d95b67b0f07c6,67be931ae31cabd7a22964ff,5,Best movie ,false,2025-03-01T08:16:55.971Z,16,67978394dee8c7cd3de2331b,67977895dee8c7cd3de1d9bb,,,,,,,,,,,,,,
67c5de0360b8a2fb696e13ee,67a36c1b38754c114755b3e6,67977895dee8c7cd3de1d9bb,4,What a movie this is,false,2025-03-03T16:51:15.277Z,5,,,,,67c5de1e60b8a2fb696e2863,,,,,,,,,,,
67c68b0d60b8a2fb696f2be4,67a60c349bce55e0bbf92a8f,67977895dee8c7cd3de1d9bb,5,What a movie,false,2025-03-04T05:09:33.249Z,0,,,,,,,,,,,,,,,,
67c6a436c29493a5f4b2bc9f,677d0888015ec47cd36447bc,67977895dee8c7cd3de1d9bb,5,What a movie alien,false,2025-03-04T06:56:54.097Z,5,67977895dee8c7cd3de1d9bb,67978394dee8c7cd3de2331b,,,67c6a459c29493a5f4b2d934,,,,,,,,,,,
67c737acdf382a0ee43e76ee,67becf26e31cabd7a2302b72,67977895dee8c7cd3de1d9bb,5,What a movie,false,2025-03-04T17:26:04.037Z,9,67977895dee8c7cd3de1d9bb,,,,,,,,,,,,,,,
67c73bcedf382a0ee43ef02d,679deee6dee8c7cd3df4bb3d,67977895dee8c7cd3de1d9bb,4,What a movie,false,2025-03-04T17:43:42.500Z,4,67977895dee8c7cd3de1d9bb,,,,67c73bf5df382a0ee43ef0c4,,,,,,,,,,,
67c797a2df382a0ee43f022a,678b53a2231a47ce4667780e,67977895dee8c7cd3de1d9bb,4,What a movie,false,2025-03-05T00:15:30.534Z,4,67977895dee8c7cd3de1d9bb,,,,67c827159d1b7a54e613f31a,,,,,,,,,,,
67c82f039d1b7a54e61b527f,678638338aa424880ac80ef7,67977895dee8c7cd3de1d9bb,5,Aaa,false,2025-03-05T11:01:23.930Z,4,,,,,,,,,,,,,,,,
67c900259d1b7a54e643ab69,67b33ca5cb9d95b67b3809ed,67978394dee8c7cd3de2331b,4,"David Fincher never misses when it comes to psychological thrillers, and Gone Girl is proof of that. This isn’t just a movie; it’s an experience—one that pulls you into a marriage gone horribly wrong and leaves you questioning everything.\n\nFrom the very first frame, the film grips you with its eerie stillness, its unsettling calm before the storm. Ben Affleck delivers a solid performance as Nick Dunne, a man caught in the worst nightmare imaginable when his wife, Amy (played brilliantly by Rosamund Pike), goes missing under suspicious circumstances. But let’s be honest, this is Rosamund Pike’s film. She embodies Amy with such precision—cold, calculated, yet eerily charming. Her performance is nothing short of chilling.\n\nThe screenplay, adapted by Gillian Flynn from her own novel, is razor-sharp. It plays with perception, media manipulation, and gender dynamics in a way that feels disturbingly real. The twists hit hard, and even if you’ve read the book, seeing them unfold on screen still leaves an impact. The haunting score by Trent Reznor and Atticus Ross only amplifies the unease, making every scene feel like a slow descent into madness.\n\nWhy not 5 stars? The second half slightly drags in parts, and some moments feel a bit exaggerated. But that doesn’t take away from how masterfully crafted this film is. It’s dark, it’s clever, and it leaves you unsettled long after the credits roll. If you love psychological thrillers with a sharp edge, Gone Girl is a must-watch.",false,2025-03-06T01:53:41.841Z,1,67978394dee8c7cd3de2331b,,,,,,,,,,,,,,,
67ca8eb69d1b7a54e6761bca,67a0cbf2dee8c7cd3df979da,67977895dee8c7cd3de1d9bb,5,What a movie is this.,false,2025-03-07T06:14:14.313Z,8,67978394dee8c7cd3de2331b,67977895dee8c7cd3de1d9bb,,,67ff9f2343ce02c8f4e67d07,67ff9f2d43ce02c8f4e67e42,67ff9f3843ce02c8f4e6801d,67ff9f6543ce02c8f4e68679,67ffa2a043ce02c8f4e6fe99,67ffa6cb43ce02c8f4e7b5b1,,,,,,
67caae0c9d1b7a54e68d2aaf,6790f780366ba38eccfa6f63,67977895dee8c7cd3de1d9bb,4,What a Movie,false,2025-03-07T08:27:56.169Z,0,,,,,,,,,,,,,,,,
67cbd7b39d1b7a54e6c3cd5a,6779077709444f5a0efd5aa7,67977895dee8c7cd3de1d9bb,4,What a movie,false,2025-03-08T05:37:55.673Z,2,67977895dee8c7cd3de1d9bb,,,,67cbd7c89d1b7a54e6c3e225,,,,,,,,,,,
67cebc2f9d1b7a54e607a9ca,66a204c8519ff3d289917b93,67977895dee8c7cd3de1d9bb,5,What a movie,false,2025-03-10T10:17:19.910Z,2,67977895dee8c7cd3de1d9bb,67978394dee8c7cd3de2331b,,,,,,,,,,,,,,
67cfba749d1b7a54e6159673,6787c4fb590503ad60a9ef99,67cfb9de9d1b7a54e6159668,5,"12th Fail is an inspiring tale of resilience and perseverance. Vikrant Massey delivers a powerful performance, making the journey feel real and emotional. The film’s raw storytelling and gripping narrative highlight the power of second chances. A must-watch for anyone seeking motivation",false,2025-03-11T04:22:12.771Z,0,,,,,,,,,,,,,,,,
67cfbaf39d1b7a54e615968b,678795918aa424880ac96a2a,67cfb9de9d1b7a54e6159668,5,"3 Idiots is a heartwarming film about friendship, education and following one’s passion. It blends humor, emotion and meaningful life lessons, making it an enjoyable and inspiring watch for all",false,2025-03-11T04:24:19.757Z,3,67978394dee8c7cd3de2331b,,,,6800b6a843ce02c8f4031834,6800b6e443ce02c8f4037d81,,,,,,,,,,
67cfc1ba9d1b7a54e615d33d,67c311cabfa7b018b0a34e54,67977895dee8c7cd3de1d9bb,5,what a movie,false,2025-03-11T04:53:14.709Z,3,67977895dee8c7cd3de1d9bb,67978394dee8c7cd3de2331b,,,67cfc1d09d1b7a54e615d90a,,,,,,,,,,,
67cfc8a89d1b7a54e6183a7f,679db832dee8c7cd3df36a95,67977895dee8c7cd3de1d9bb,4,What a movie,false,2025-03-11T05:22:48.122Z,1,,,,,67cfc8b69d1b7a54e6183e6b,,,,,,,,,,,
67cfcf5c9d1b7a54e61a1609,67926c35dee8c7cd3ddb71c2,67977895dee8c7cd3de1d9bb,5,What a movie,false,2025-03-11T05:51:24.218Z,0,,,,,,,,,,,,,,,,
67cfcf5c9d1b7a54e61a16a4,67926c35dee8c7cd3ddb71c2,67977895dee8c7cd3de1d9bb,5,What a movie,false,2025-03-11T05:51:24.548Z,3,67977895dee8c7cd3de1d9bb,,,,67cfcf809d1b7a54e61a1f50,67ffae1b43ce02c8f4e95f9e,,,,,,,,,,
67cfdf159d1b7a54e6207e67,67925f1cdee8c7cd3ddb4e2a,67977895dee8c7cd3de1d9bb,4,Wha a movie,false,2025-03-11T06:58:29.260Z,0,,,,,,,,,,,,,,,,
67cfdf259d1b7a54e62084ae,678b7a399761bb8e19c28445,67977895dee8c7cd3de1d9bb,3,What a movie\n,false,2025-03-11T06:58:45.906Z,2,67977895dee8c7cd3de1d9bb,,,,67cfdf359d1b7a54e6208abf,,,,,,,,,,,
67d11ecf9d1b7a54e63a20d3,6790fea5366ba38eccfa9f44,67977895dee8c7cd3de1d9bb,4,What a movie,false,2025-03-12T05:42:39.678Z,0,,,,,,,,,,,,,,,,
67d1248c9d1b7a54e63d7c93,67a21dffdee8c7cd3d03a420,67977895dee8c7cd3de1d9bb,5,What a movie this is.,false,2025-03-12T06:07:08.839Z,1,681d8e218a820010af0ecefe,,,,,,,,,,,,,,,
67d125649d1b7a54e63de704,67c2f83e59646841f2e43444,67977895dee8c7cd3de1d9bb,5,What a movie,false,2025-03-12T06:10:44.865Z,1,67978394dee8c7cd3de2331b,,,,,,,,,,,,,,,
67d126909d1b7a54e63ecd74,679e2171dee8c7cd3df83440,67977895dee8c7cd3de1d9bb,4,What a movie this is.,false,2025-03-12T06:15:44.229Z,0,,,,,,,,,,,,,,,,
67d1913a9d1b7a54e64f94c1,679262bbdee8c7cd3ddb6132,67d190369d1b7a54e64e7ccb,4,One of the finest comedy movie I have ever seen!,false,2025-03-12T13:50:50.487Z,0,,,,,,,,,,,,,,,,
67d263619d1b7a54e650dde6,679e0d1adee8c7cd3df57135,67cfb9de9d1b7a54e6159668,5,"Stylish action, intense fights, stunning visuals, Reeves excels, thrilling sequel",false,2025-03-13T04:47:29.115Z,6,67cfb9de9d1b7a54e6159668,67978394dee8c7cd3de2331b,67b6e0dd547527513ea0ef0f,67d030b99d1b7a54e6329987,67fbed4443ce02c8f4fba522,6812d865727e76993a5aac93,,,,,,,,,,
67de8b6794c6fc81667e4450,679de238dee8c7cd3df43ec0,67977895dee8c7cd3de1d9bb,4,What a movie,false,2025-03-22T10:05:27.290Z,1,67977895dee8c7cd3de1d9bb,,,,,,,,,,,,,,,
67e28fb3337a172d8c94c462,67af4f25cb9d95b67b0f07c6,67977895dee8c7cd3de1d9bb,4,Awesome Movie Spak,false,2025-03-25T11:12:51.572Z,2,,,,,67ff431243ce02c8f493ad2b,6801088443ce02c8f43bc9dd,,,,,,,,,,
67e8314655d5c35205496a7b,67af45b8cb9d95b67b0e4914,67e8309355d5c3520549444a,5,Captain America fan,false,2025-03-29T17:43:34.204Z,0,,,,,,,,,,,,,,,,
67f4cd7324d7b4524e481a16,67ea723955d5c35205864e0b,67e7ea9955d5c352052a34b1,1,1 no. Ghatiya movie\n,false,2025-04-08T07:17:07.957Z,8,67977895dee8c7cd3de1d9bb,67cfb9de9d1b7a54e6159668,67bc0d0de31cabd7a2f25e2a,,67f75eb6ba4b94782891df41,,,,,,,,,,,
67fd372f43ce02c8f485f0f6,67fca8bc43ce02c8f4124823,67978394dee8c7cd3de2331b,3,This was a good movie! How a husband goes above & beyond to get rid of his wives killers! Decent acting from all!,false,2025-04-14T16:26:23.057Z,1,67977895dee8c7cd3de1d9bb,,,,,,,,,,,,,,,
67ff559e43ce02c8f4a83fa3,67fca8bc43ce02c8f4124823,67977895dee8c7cd3de1d9bb,5,Wow,false,2025-04-16T07:00:46.974Z,0,,,,,,,,,,,,,,,,
67ff6c1a43ce02c8f4afc77b,67bee931e31cabd7a2339f7e,67977895dee8c7cd3de1d9bb,3,What a movie this is. I really like this movie,false,2025-04-16T08:36:42.932Z,0,,,,,,,,,,,,,,,,
67ff6ef343ce02c8f4b116da,6790ee43366ba38eccfa26cb,67977895dee8c7cd3de1d9bb,3,What a movie,false,2025-04-16T08:48:51.117Z,0,,,,,,,,,,,,,,,,
67ff717943ce02c8f4b40cc8,678b78ac9761bb8e19c2751a,67977895dee8c7cd3de1d9bb,3,What a movie this is.,false,2025-04-16T08:59:37.047Z,0,,,,,,,,,,,,,,,,
67ff72fd43ce02c8f4b61469,678b78ac9761bb8e19c2751a,67977895dee8c7cd3de1d9bb,3,What a movie manju. ,false,2025-04-16T09:06:05.787Z,0,,,,,,,,,,,,,,,,
67ff75dd43ce02c8f4bc5f52,6784e05b14a0e21bdf716776,67977895dee8c7cd3de1d9bb,3,Wow,false,2025-04-16T09:18:21.760Z,1,67977895dee8c7cd3de1d9bb,,,,,,,,,,,,,,,
67ff873143ce02c8f4dedc77,66a20438519ff3d289917b8b,67977895dee8c7cd3de1d9bb,4,S,false,2025-04-16T10:32:17.221Z,0,,,,,,,,,,,,,,,,
